User_ID,Trip_Frequency,Avg_Booking_Value,Destination_Diversity,Session_Duration_Min,Search_Count
U02300,5.0,95698.0,29.0,,97.0
U02301,6.0,115314.0,,41.48,31.0
U02302,5.0,120793.0,13.0,54.7,25.0
U02303,5.0,74273.0,26.0,10.02,94.0
U02304,4.0,29725.0,3.0,28.61,53.0
U02305,5.0,66539.0,24.0,4.62,4.0
U02306,7.0,124409.0,27.0,23.75,18.0
U02307,8.0,56876.0,24.0,46.06,91.0
U02308,8.0,105782.0,1.0,3.29,
U02309,2.0,147038.0,4.0,20.24,47.0
U02310,2.0,11849.0,9.0,58.07,36.0
U02311,,451115.0,8.0,139.95,96.0
U02312,5.0,50344.0,4.0,10.97,80.0
U02313,7.0,38657.0,28.0,2.27,73.0
U02314,,,22.0,58.16,65.0
U02315,10.0,95210.0,11.0,,5.0
U02316,7.0,141569.0,15.0,37.79,81.0
U02317,4.0,23840.0,14.0,32.63,
U02318,4.0,38020.0,23.0,90.66,55.0
U02319,10.0,140094.0,22.0,32.23,89.0
U02320,11.0,118131.0,25.0,12.19,90.0
U02321,7.0,114741.0,29.0,22.92,54.0
U02322,6.0,77004.0,13.0,46.87,
U02323,8.0,,12.0,24.76,78.0
U02324,6.0,42579.0,3.0,15.82,79.0
U02325,3.0,53001.0,29.0,42.17,26.0
U02326,,101872.0,15.0,40.48,32.0
U02327,5.0,130763.0,22.0,10.8,31.0
U02328,2.0,47724.0,10.0,13.05,20.0
U02329,9.0,118727.0,16.0,17.5,34.0
U02330,3.0,30352.0,1.0,6.59,
U02331,5.0,,28.0,25.36,22.0
U02332,7.0,26380.0,14.0,4.82,22.0
U02333,5.0,123732.0,29.0,53.09,60.0
U02334,8.0,,3.0,10.29,63.0
U02335,11.0,102175.0,0.0,59.63,
U02336,8.0,65481.0,22.0,10.55,19.0
U02337,5.0,147780.0,20.0,11.99,
U02338,5.0,50443.0,14.0,25.4,29.0
U02339,7.0,,5.0,1.97,76.0
U02340,10.0,41286.0,26.0,4.45,84.0
U02341,6.0,78802.0,20.0,23.37,65.0
U02342,8.0,123951.0,20.0,36.58,95.0
U02343,6.0,80965.0,0.0,8.87,23.0
U02344,5.0,56002.0,4.0,46.62,38.0
U02345,10.0,130332.0,9.0,19.57,27.0
U02346,2.0,29695.0,11.0,29.58,57.0
U02347,,19271.0,18.0,43.99,66.0
U02348,5.0,23542.0,21.0,54.91,24.0
U02349,6.0,145487.0,16.0,,36.0
U02350,7.0,83390.0,26.0,48.9,41.0
U02351,2.0,42874.0,14.0,40.3,94.0
U02352,3.0,84559.0,27.0,47.0,47.0
U02353,12.0,69426.0,10.0,21.58,41.0
U02354,2.0,20266.0,19.0,46.6,27.0
U02355,1.0,145707.0,5.0,2.82,34.0
U02356,9.0,87444.0,20.0,18.66,18.0
U02357,8.0,56323.0,20.0,19.53,74.0
U02358,5.0,22342.0,26.0,,69.0
U02359,4.0,105506.0,4.0,19.73,20.0
U02360,7.0,82330.0,26.0,47.74,72.0
U02361,10.0,68764.0,10.0,5.0,85.0
U02362,9.0,88663.0,1.0,48.94,0.0
U02363,5.0,101510.0,0.0,46.44,74.0
U02364,9.0,27250.0,23.0,33.62,50.0
U02365,7.0,,13.0,33.7,75.0
U02366,8.0,8826.0,23.0,3.03,19.0
U02367,6.0,97413.0,20.0,31.2,93.0
U02368,8.0,127805.0,11.0,46.15,45.0
U02369,7.0,126563.0,5.0,40.22,16.0
U02370,7.0,107686.0,8.0,50.46,47.0
U02371,5.0,118657.0,28.0,15.09,98.0
U02372,7.0,15263.0,5.0,39.19,35.0
U02373,2.0,47789.0,26.0,15.97,39.0
U02374,3.0,138236.0,23.0,27.67,33.0
U02375,10.0,51240.0,17.0,,46.0
U02376,,81860.0,8.0,10.81,70.0
U02377,9.0,60732.0,9.0,6.39,16.0
U02378,4.0,60902.0,4.0,56.1,80.0
U02379,10.0,93045.0,20.0,21.38,63.0
U02380,4.0,7059.0,24.0,32.72,44.0
U02381,3.0,34112.0,9.0,18.35,74.0
U02382,5.0,135684.0,22.0,12.7,9.0
U02383,5.0,63933.0,6.0,59.39,71.0
U02384,7.0,30335.0,9.0,48.11,88.0
U02385,6.0,113743.0,14.0,28.5,0.0
U02386,4.0,122421.0,3.0,31.26,78.0
U02387,4.0,88159.0,20.0,38.71,36.0
U02388,5.0,,28.0,,45.0
U02389,4.0,98780.0,24.0,29.23,24.0
U02390,6.0,82958.0,12.0,27.28,93.0
U02391,4.0,,14.0,13.12,52.0
U02392,2.0,35394.0,26.0,25.8,24.0
U02393,7.0,132891.0,24.0,12.61,39.0
U02394,1.0,20311.0,27.0,43.53,92.0
U02395,6.0,16681.0,8.0,3.97,41.0
U02396,8.0,34475.0,11.0,8.79,43.0
U02397,4.0,122748.0,16.0,57.06,55.0
U02398,5.0,85551.0,23.0,45.6,43.0
U02399,3.0,113506.0,,19.33,67.0
U02400,6.0,122995.0,6.0,2.55,10.0
U02401,7.0,56383.0,9.0,30.2,1.0
U02402,6.0,30406.0,21.0,59.0,34.0
U02403,4.0,84351.0,17.0,30.92,35.0
U02404,7.0,118382.0,7.0,19.77,8.0
U02405,10.0,60850.0,17.0,6.1,22.0
U02406,7.0,32657.0,14.0,50.86,60.0
U02407,7.0,68155.0,,22.63,14.0
U02408,6.0,117510.0,12.0,6.23,72.0
U02409,6.0,22887.0,,55.83,13.0
U02410,8.0,49870.0,21.0,42.69,47.0
U02411,4.0,130498.0,26.0,29.59,31.0
U02412,11.0,82099.0,11.0,28.94,34.0
U02413,8.0,5170.0,14.0,41.03,34.0
U02414,7.0,48826.0,10.0,2.56,26.0
U02415,9.0,149366.0,23.0,26.61,76.0
U02416,6.0,56787.0,5.0,52.9,82.0
U02417,8.0,36736.0,23.0,38.61,85.0
U02418,2.0,36699.0,3.0,31.4,47.0
U02419,4.0,12166.0,6.0,57.42,38.0
U02420,5.0,64754.0,2.0,20.39,68.0
U02421,6.0,71108.0,25.0,44.23,77.0
U02422,5.0,67995.0,12.0,51.59,26.0
U02423,4.0,50557.0,26.0,58.48,92.0
U02424,6.0,107880.0,19.0,43.03,81.0
U02425,10.0,146148.0,8.0,36.81,74.0
U02426,7.0,,2.0,6.53,88.0
U02427,7.0,,7.0,28.94,72.0
U02428,6.0,133864.0,26.0,57.24,85.0
U02429,2.0,148181.0,16.0,4.13,69.0
U02430,9.0,23855.0,19.0,53.81,5.0
U02431,11.0,83591.0,6.0,5.81,95.0
U02432,8.0,16008.0,21.0,27.68,26.0
U02433,3.0,85175.0,29.0,17.48,64.0
U02434,7.0,132349.0,,54.02,44.0
U02435,6.0,129429.0,7.0,7.93,41.0
U02436,7.0,29432.0,2.0,47.3,7.0
U02437,8.0,114247.0,29.0,12.95,28.0
U02438,5.0,47493.0,3.0,55.52,21.0
U02439,5.0,135127.0,22.0,,46.0
U02440,9.0,,13.0,55.55,29.0
U02441,6.0,105475.0,24.0,33.24,79.0
U02442,,8000.0,22.0,8.04,15.0
U02443,4.0,88888.0,23.0,25.44,22.0
U02444,5.0,114198.0,1.0,49.84,18.0
U02445,8.0,146425.0,,9.84,50.0
U02446,4.0,19514.0,14.0,52.72,76.0
U02447,4.0,13678.0,22.0,42.08,10.0
U02448,12.0,58274.0,21.0,38.14,50.0
U02449,6.0,51217.0,17.0,26.18,72.0
U02450,7.0,98354.0,19.0,55.98,89.0
U02451,7.0,19614.0,12.0,45.24,5.0
U02452,5.0,16430.0,17.0,8.49,
U02453,4.0,56780.0,18.0,23.81,96.0
U02454,5.0,24676.0,0.0,16.22,93.0
U02455,4.0,97468.0,4.0,57.73,19.0
U02456,9.0,36835.0,6.0,29.74,1.0
U02457,5.0,117350.0,13.0,40.2,88.0
U02458,6.0,144944.0,17.0,26.69,3.0
U02459,6.0,32501.0,15.0,15.35,17.0
U02460,11.0,9819.0,0.0,14.07,75.0
U02461,3.0,73274.0,6.0,37.76,21.0
U02462,6.0,52855.0,8.0,3.25,94.0
U02463,11.0,47192.0,5.0,4.26,35.0
U02464,9.0,68153.0,9.0,59.75,66.0
U02465,7.0,107820.0,17.0,154.8,42.0
U02466,4.0,110645.0,18.0,4.45,38.0
U02467,5.0,30545.0,11.0,19.68,67.0
U02468,11.0,141748.0,28.0,31.81,53.0
U02469,9.0,48041.0,10.0,13.58,81.0
U02470,4.0,90177.0,14.0,20.42,76.0
U02471,,66656.0,25.0,19.26,19.0
U02472,4.0,103670.0,23.0,26.97,40.0
U02473,6.0,89950.0,1.0,,26.0
U02474,7.0,54107.0,13.0,29.22,34.0
U02475,4.0,74513.0,1.0,46.41,55.0
U02476,8.0,32370.0,5.0,,1.0
U02477,6.0,98887.0,13.0,30.68,65.0
U02478,6.0,94020.0,2.0,32.43,30.0
U02479,6.0,16281.0,16.0,35.28,61.0
U02480,5.0,96136.0,25.0,13.41,17.0
U02481,6.0,15228.0,0.0,18.54,48.0
U02482,2.0,78333.0,28.0,12.91,15.0
U02483,4.0,143528.0,28.0,20.93,81.0
U02484,5.0,125745.0,,35.2,84.0
U02485,10.0,33822.0,16.0,11.98,93.0
U02486,7.0,81625.0,16.0,28.61,87.0
U02487,5.0,50833.0,21.0,15.23,84.0
U02488,3.0,,7.0,6.98,18.0
U02489,7.0,97924.0,15.0,36.01,28.0
U02490,5.0,91830.0,7.0,12.48,62.0
U02491,6.0,6743.0,15.0,6.81,90.0
U02492,5.0,103444.0,0.0,37.17,7.0
U02493,5.0,144396.0,18.0,35.51,97.0
U02494,11.0,125921.0,10.0,50.3,18.0
U02495,,32554.0,16.0,50.85,9.0
U02496,3.0,124924.0,29.0,25.37,25.0
U02497,7.0,30436.0,12.0,46.24,34.0
U02498,8.0,132834.0,10.0,33.89,6.0
U02499,8.0,6393.0,6.0,53.41,83.0
U02500,6.0,148923.0,4.0,58.57,38.0
U02501,1.0,97714.0,18.0,23.75,81.0
U02502,10.0,118135.0,12.0,39.87,12.0
U02503,4.0,118022.0,26.0,21.04,92.0
U02504,2.0,44932.0,,14.32,90.0
U02505,6.0,19372.0,7.0,52.64,41.0
U02506,6.0,109477.0,9.0,47.72,45.0
U02507,6.0,101754.0,17.0,17.86,82.0
U02508,7.0,117774.0,22.0,58.95,2.0
U02509,9.0,24330.0,14.0,2.42,12.0
U02510,5.0,26129.0,18.0,4.59,54.0
U02511,7.0,11485.0,,31.04,23.0
U02512,7.0,145948.0,14.0,36.33,46.0
U02513,7.0,60637.0,,33.44,30.0
U02514,6.0,13556.0,20.0,49.68,53.0
U02515,9.0,131044.0,1.0,29.31,82.0
U02516,8.0,731305.0,14.0,172.47,13.0
U02517,8.0,39571.0,24.0,56.64,62.0
U02518,5.0,87871.0,15.0,34.16,61.0
U02519,6.0,106963.0,10.0,31.43,38.0
U02520,,83746.0,5.0,55.43,34.0
U02521,3.0,90094.0,22.0,21.14,62.0
U02522,,141092.0,9.0,14.19,23.0
U02523,5.0,,18.0,37.2,82.0
U02524,5.0,65612.0,17.0,17.67,83.0
U02525,2.0,58538.0,3.0,1.19,44.0
U02526,3.0,105039.0,25.0,54.84,6.0
U02527,10.0,136783.0,17.0,58.12,42.0
U02528,5.0,104529.0,18.0,53.11,14.0
U02529,3.0,61958.0,21.0,44.07,79.0
U02530,8.0,102523.0,4.0,35.56,70.0
U02531,5.0,84114.0,20.0,36.33,5.0
U02532,4.0,54639.0,15.0,8.37,88.0
U02533,11.0,71481.0,16.0,45.36,85.0
U02534,4.0,69371.0,23.0,26.6,37.0
U02535,10.0,128379.0,,,63.0
U02536,5.0,129441.0,29.0,2.56,3.0
U02537,8.0,78809.0,27.0,10.39,65.0
U02538,,113393.0,,5.56,7.0
U02539,4.0,9813.0,15.0,41.04,90.0
U02540,5.0,72950.0,1.0,1.15,59.0
U02541,4.0,146241.0,0.0,59.65,42.0
U02542,5.0,5899.0,3.0,39.05,26.0
U02543,3.0,128632.0,1.0,16.87,82.0
U02544,10.0,,7.0,19.51,15.0
U02545,,137627.0,27.0,28.45,81.0
U02546,8.0,36974.0,17.0,56.43,35.0
U02547,5.0,71602.0,22.0,3.1,85.0
U02548,10.0,35039.0,27.0,5.94,29.0
U02549,9.0,124305.0,14.0,3.2700000000000005,77.0
U02550,8.0,35671.0,24.0,58.08,16.0
U02551,4.0,65216.0,17.0,,18.0
U02552,9.0,73790.0,10.0,19.36,55.0
U02553,6.0,96032.0,7.0,58.03,34.0
U02554,10.0,13700.0,7.0,,4.0
U02555,,103025.0,8.0,38.16,96.0
U02556,3.0,,20.0,21.92,
U02557,4.0,61562.0,,14.43,97.0
U02558,3.0,29481.0,20.0,3.25,43.0
U02559,,78273.0,27.0,2.33,15.0
U02560,7.0,72277.0,27.0,,47.0
U02561,8.0,97754.0,3.0,19.15,
U02562,,128656.0,11.0,53.01,6.0
U02563,7.0,35486.0,22.0,42.66,
U02564,8.0,78221.0,3.0,3.54,10.0
U02565,3.0,29736.0,26.0,56.17,
U02566,7.0,96813.0,16.0,53.71,42.0
U02567,6.0,124494.0,,12.64,38.0
U02568,2.0,33260.0,18.0,9.56,0.0
U02569,8.0,33304.0,28.0,30.01,40.0
U02570,3.0,127559.0,25.0,11.81,94.0
U02571,4.0,12283.0,8.0,28.6,57.0
U02572,,22166.0,12.0,47.76,5.0
U02573,6.0,42913.0,14.0,21.87,98.0
U02574,6.0,140036.0,9.0,38.29,1.0
U02575,9.0,77726.0,0.0,48.99,66.0
U02576,14.0,54966.0,18.0,25.7,85.0
U02577,10.0,124058.0,20.0,32.6,33.0
U02578,2.0,118136.0,1.0,8.97,31.0
U02579,10.0,138747.0,8.0,58.59,27.0
U02580,6.0,105349.0,23.0,6.78,84.0
U02581,6.0,71001.0,,24.48,85.0
U02582,6.0,100946.0,8.0,4.48,57.0
U02583,7.0,61974.0,20.0,39.34,61.0
U02584,10.0,66967.0,21.0,9.62,74.0
U02585,4.0,134134.0,25.0,11.76,67.0
U02586,5.0,90154.0,2.0,43.18,12.0
U02587,1.0,118521.0,3.0,43.99,7.0
U02588,4.0,120685.0,9.0,29.7,28.0
U02589,5.0,79070.0,4.0,34.86,33.0
U02590,5.0,10985.0,24.0,2.56,76.0
U02591,3.0,97669.0,27.0,41.92,54.0
U02592,5.0,128131.0,11.0,31.39,84.0
U02593,9.0,89634.0,10.0,55.29,97.0
U02594,5.0,41021.0,4.0,31.44,10.0
U02595,4.0,90168.0,18.0,50.11,14.0
U02596,3.0,66497.0,14.0,39.3,5.0
U02597,5.0,66542.0,21.0,38.83,70.0
U02598,5.0,58527.0,11.0,10.12,91.0
U02599,5.0,129027.0,9.0,23.96,99.0
U02600,10.0,30236.0,28.0,26.55,90.0
U02601,3.0,42912.0,4.0,,70.0
U02602,9.0,60958.0,19.0,30.66,92.0
U02603,2.0,11071.0,25.0,28.92,99.0
U02604,9.0,144070.0,9.0,43.55,85.0
U02605,3.0,93251.0,10.0,,80.0
U02606,8.0,35296.0,20.0,52.06,18.0
U02607,6.0,115311.0,13.0,51.25,72.0
U02608,5.0,139635.0,19.0,56.76,17.0
U02609,,79547.0,24.0,33.26,21.0
U02610,3.0,35094.0,12.0,31.63,8.0
U02611,5.0,126094.0,27.0,56.46,1.0
U02612,13.0,29127.0,5.0,4.74,72.0
U02613,4.0,25697.0,11.0,56.62,47.0
U02614,7.0,80919.0,25.0,33.25,50.0
U02615,4.0,46800.0,7.0,56.35,60.0
U02616,7.0,143713.0,10.0,52.43,27.0
U02617,8.0,,6.0,54.2,39.0
U02618,8.0,29199.0,15.0,,62.0
U02619,6.0,110078.0,27.0,11.03,56.0
U02620,4.0,98285.0,29.0,24.16,89.0
U02621,6.0,57620.0,15.0,21.23,81.0
U02622,3.0,111521.0,15.0,42.24,71.0
U02623,4.0,,28.0,4.26,76.0
U02624,,117514.0,1.0,34.65,10.0
U02625,4.0,115847.0,3.0,42.29,92.0
U02626,9.0,32943.0,,41.87,5.0
U02627,2.0,52409.0,13.0,20.94,47.0
U02628,8.0,,25.0,28.74,93.0
U02629,3.0,114716.0,17.0,47.51,26.0
U02630,,,20.0,49.35,16.0
U02631,10.0,6775.0,1.0,22.36,7.0
U02632,5.0,109841.0,29.0,55.97,92.0
U02633,5.0,53819.0,23.0,41.72,44.0
U02634,4.0,139267.0,26.0,,29.0
U02635,9.0,63243.0,,,83.0
U02636,8.0,28463.0,15.0,,85.0
U02637,4.0,123959.0,21.0,20.21,9.0
U02638,8.0,128970.0,10.0,5.08,1.0
U02639,8.0,122390.0,2.0,35.56,51.0
U02640,4.0,53612.0,23.0,,91.0
U02641,11.0,145091.0,17.0,52.66,79.0
U02642,2.0,130014.0,28.0,8.43,56.0
U02643,9.0,65364.0,7.0,2.66,1.0
U02644,7.0,,0.0,43.92,32.0
U02645,4.0,10195.0,,29.3,96.0
U02646,6.0,148105.0,14.0,47.93,
U02647,7.0,38915.0,10.0,8.25,6.0
U02648,8.0,26361.0,24.0,9.25,18.0
U02649,7.0,76247.0,12.0,28.44,91.0
U02650,10.0,68050.0,16.0,2.31,9.0
U02651,5.0,67661.0,27.0,38.62,74.0
U02652,7.0,92174.0,2.0,5.45,49.0
U02653,9.0,14110.0,13.0,36.56,40.0
U02654,7.0,70412.0,0.0,53.59,19.0
U02655,5.0,90726.0,11.0,21.67,64.0
U02656,4.0,127054.0,20.0,36.67,69.0
U02657,9.0,122944.0,7.0,22.47,88.0
U02658,6.0,10246.0,21.0,35.83,73.0
U02659,6.0,139874.0,21.0,,76.0
U02660,2.0,65356.0,14.0,55.66,24.0
U02661,2.0,86774.0,13.0,54.05,49.0
U02662,3.0,,8.0,23.32,35.0
U02663,7.0,29164.0,16.0,20.18,66.0
U02664,5.0,15366.0,15.0,13.26,49.0
U02665,5.0,113049.0,3.0,11.77,28.0
U02666,9.0,144046.0,9.0,17.05,62.0
U02667,1.0,82064.0,9.0,3.53,82.0
U02668,6.0,49586.0,1.0,59.49,95.0
U02669,3.0,114330.0,12.0,44.38,57.0
U02670,,122273.0,29.0,,91.0
U02671,6.0,,13.0,5.49,2.0
U02672,,23958.0,19.0,2.64,39.0
U02673,6.0,138883.0,18.0,45.81,47.0
U02674,8.0,95858.0,8.0,48.61,33.0
U02675,4.0,13822.0,29.0,47.5,6.0
U02676,8.0,45337.0,3.0,32.44,91.0
U02677,4.0,,28.0,39.69,35.0
U02678,6.0,14878.0,21.0,21.03,84.0
U02679,6.0,59680.0,20.0,34.5,67.0
U02680,2.0,83205.0,2.0,,5.0
U02681,9.0,109489.0,16.0,7.23,59.0
U02682,7.0,48477.0,0.0,21.65,39.0
U02683,,26629.0,5.0,8.01,19.0
U02684,3.0,49885.0,13.0,15.69,90.0
U02685,8.0,141230.0,8.0,57.47,57.0
U02686,6.0,96337.0,13.0,31.15,9.0
U02687,10.0,104003.0,21.0,15.27,9.0
U02688,9.0,53892.0,9.0,42.06,19.0
U02689,4.0,116485.0,28.0,,94.0
U02690,8.0,60963.0,5.0,14.62,10.0
U02691,8.0,80707.0,18.0,57.14,54.0
U02692,12.0,108557.0,5.0,29.73,22.0
U02693,5.0,45188.0,17.0,59.66,
U02694,3.0,115575.0,6.0,26.79,36.0
U02695,13.0,125093.0,2.0,23.69,22.0
U02696,3.0,119324.0,12.0,33.74,22.0
U02697,4.0,149468.0,10.0,,83.0
U02698,7.0,,5.0,58.44,97.0
U02699,6.0,53767.0,6.0,19.41,4.0
U02700,9.0,31387.0,8.0,42.65,84.0
U02701,4.0,149046.0,16.0,29.05,35.0
U02702,6.0,51853.0,23.0,48.87,42.0
U02703,5.0,144225.0,,56.2,86.0
U02704,9.0,,5.0,3.58,46.0
U02705,8.0,9236.0,17.0,46.99,6.0
U02706,4.0,88939.0,22.0,50.57,93.0
U02707,8.0,15490.0,16.0,55.95,71.0
U02708,7.0,69899.0,3.0,5.03,61.0
U02709,4.0,108538.0,7.0,17.91,82.0
U02710,4.0,90411.0,26.0,55.25,89.0
U02711,4.0,66561.0,6.0,5.3,51.0
U02712,5.0,71118.0,11.0,13.09,25.0
U02713,,128300.0,25.0,42.87,93.0
U02714,,82918.0,25.0,39.08,42.0
U02715,9.0,125394.0,27.0,55.89,79.0
U02716,7.0,12052.0,,29.33,1.0
U02717,7.0,140776.0,12.0,29.14,3.0
U02718,3.0,44980.0,10.0,25.66,61.0
U02719,,,1.0,,59.0
U02720,7.0,93165.0,29.0,20.92,41.0
U02721,11.0,39993.0,6.0,13.54,5.0
U02722,4.0,148070.0,3.0,22.59,19.0
U02723,5.0,63736.0,8.0,35.72,92.0
U02724,7.0,62800.0,18.0,9.23,47.0
U02725,6.0,,17.0,28.65,24.0
U02726,7.0,108158.0,,38.87,
U02727,5.0,74096.0,17.0,9.43,33.0
U02728,5.0,127135.0,20.0,25.95,27.0
U02729,6.0,50978.0,4.0,32.29,28.0
U02730,5.0,,24.0,58.78,86.0
U02731,5.0,125975.0,,23.09,18.0
U02732,,131683.0,0.0,29.98,58.0
U02733,4.0,50121.0,,2.79,75.0
U02734,5.0,27127.0,8.0,8.05,84.0
U02735,5.0,98267.0,4.0,53.37,33.0
U02736,4.0,136298.0,4.0,15.0,87.0
U02737,3.0,,29.0,,83.0
U02738,6.0,141644.0,7.0,46.98,45.0
U02739,6.0,136720.0,13.0,16.71,
U02740,10.0,74787.0,2.0,27.51,3.0
U02741,4.0,111939.0,27.0,,
U02742,10.0,25548.0,7.0,59.93,84.0
U02743,7.0,,5.0,46.23,29.0
U02744,6.0,317985.0,22.0,32.67,48.0
U02745,10.0,58754.0,4.0,,77.0
U02746,3.0,23848.0,,52.77,96.0
U02747,5.0,39968.0,2.0,41.45,46.0
U02748,6.0,123621.0,29.0,45.03,57.0
U02749,9.0,73587.0,10.0,9.27,78.0
U02750,10.0,21350.0,4.0,30.15,92.0
U02751,11.0,37379.0,19.0,37.77,10.0
U02752,6.0,138931.0,1.0,34.57,83.0
U02753,3.0,15536.0,19.0,9.07,
U02754,11.0,95308.0,12.0,27.12,89.0
U02755,6.0,37901.0,15.0,17.04,11.0
U02756,7.0,39355.0,4.0,43.1,25.0
U02757,3.0,18195.0,15.0,1.21,60.0
U02758,6.0,78921.0,19.0,44.35,69.0
U02759,6.0,30373.0,11.0,43.84,60.0
U02760,8.0,63627.0,12.0,56.05,28.0
U02761,7.0,107945.0,16.0,1.83,79.0
U02762,4.0,72114.0,22.0,50.77,41.0
U02763,7.0,34857.0,9.0,56.51,9.0
U02764,6.0,96626.0,11.0,33.0,
U02765,6.0,53363.0,27.0,28.49,53.0
U02766,8.0,109774.0,26.0,31.17,16.0
U02767,7.0,72297.0,10.0,17.13,79.0
U02768,2.0,95459.0,5.0,14.95,59.0
U02769,8.0,79566.0,5.0,54.57,82.0
U02770,4.0,119559.0,10.0,5.22,98.0
U02771,5.0,107762.0,6.0,57.7,71.0
U02772,9.0,63195.0,,53.84,34.0
U02773,6.0,40439.0,28.0,10.07,10.0
U02774,4.0,129528.0,19.0,49.43,44.0
U02775,8.0,65806.0,5.0,48.7,88.0
U02776,4.0,121312.0,29.0,35.01,87.0
U02777,4.0,129078.0,11.0,38.07,59.0
U02778,,73910.0,16.0,36.07,68.0
U02779,7.0,112984.0,7.0,47.78,22.0
U02780,6.0,91754.0,12.0,39.55,48.0
U02781,4.0,115898.0,18.0,24.58,53.0
U02782,10.0,65167.0,4.0,10.62,46.0
U02783,6.0,83269.0,20.0,24.36,57.0
U02784,4.0,88386.0,12.0,39.8,
U02785,8.0,48563.0,11.0,46.95,42.0
U02786,8.0,55502.0,7.0,28.85,39.0
U02787,6.0,119510.0,17.0,49.8,9.0
U02788,4.0,135494.0,3.0,42.48,58.0
U02789,6.0,143413.0,12.0,49.42,2.0
U02790,7.0,147231.0,13.0,3.38,29.0
U02791,6.0,78187.0,20.0,54.55,24.0
U02792,7.0,,1.0,55.09,11.0
U02793,8.0,96502.0,26.0,31.24,14.0
U02794,6.0,16426.0,23.0,9.51,23.0
U02795,7.0,144666.0,23.0,4.77,38.0
U02796,6.0,26097.0,7.0,56.64,86.0
U02797,5.0,32790.0,23.0,38.25,66.0
U02798,10.0,91601.0,2.0,45.64,
U02799,2.0,71568.0,7.0,22.92,44.0
U02800,0.0,92509.0,19.0,26.63,91.0
U02801,6.0,137941.0,25.0,31.87,50.0
U02802,6.0,98900.0,18.0,54.74,19.0
U02803,4.0,72404.0,6.0,59.68,33.0
U02804,10.0,84120.0,11.0,58.93,86.0
U02805,7.0,61221.0,,6.39,98.0
U02806,9.0,144889.0,13.0,32.03,3.0
U02807,2.0,57488.0,27.0,55.82,37.0
U02808,7.0,16193.0,28.0,21.54,51.0
U02809,7.0,105635.0,27.0,56.54,52.0
U02810,8.0,145566.0,27.0,51.52,89.0
U02811,,113357.0,23.0,24.88,83.0
U02812,9.0,101430.0,20.0,51.06,97.0
U02813,2.0,,22.0,30.04,40.0
U02814,7.0,20540.0,19.0,31.95,61.0
U02815,8.0,135252.0,16.0,5.57,55.0
U02816,7.0,120100.0,19.0,20.42,72.0
U02817,5.0,58092.0,26.0,30.6,41.0
U02818,5.0,66326.0,8.0,19.93,99.0
U02819,6.0,146091.0,7.0,57.25,87.0
U02820,6.0,12040.0,21.0,49.53,82.0
U02821,9.0,140243.0,24.0,16.42,34.0
U02822,6.0,18824.0,21.0,35.88,88.0
U02823,3.0,140691.0,14.0,2.09,80.0
U02824,10.0,49364.0,24.0,2.3,50.0
U02825,8.0,146391.0,11.0,12.97,
U02826,1.0,107960.0,25.0,41.53,
U02827,4.0,142657.0,23.0,27.44,98.0
U02828,7.0,80400.0,3.0,58.94,40.0
U02829,7.0,105406.0,16.0,48.56,46.0
U02830,2.0,107562.0,0.0,23.99,60.0
U02831,6.0,118890.0,28.0,29.14,16.0
U02832,5.0,146416.0,26.0,34.38,41.0
U02833,,85002.0,17.0,12.33,2.0
U02834,4.0,113097.0,5.0,59.18,68.0
U02835,8.0,91155.0,6.0,53.72,49.0
U02836,5.0,51629.0,22.0,5.75,38.0
U02837,,26486.0,18.0,37.63,13.0
U02838,11.0,77231.0,1.0,24.09,
U02839,9.0,66679.0,14.0,33.51,76.0
U02840,2.0,86251.0,22.0,41.59,
U02841,6.0,,24.0,,92.0
U02842,8.0,27623.0,19.0,53.94,96.0
U02843,,69117.0,2.0,15.69,65.0
U02844,5.0,50839.0,18.0,51.63,28.0
U02845,6.0,45093.0,13.0,22.65,59.0
U02846,,16662.0,,,31.0
U02847,4.0,104345.0,28.0,12.32,63.0
U02848,12.0,94433.0,3.0,50.94,52.0
U02849,5.0,42176.0,2.0,17.79,17.0
U02850,2.0,39929.0,4.0,4.03,25.0
U02851,7.0,48355.0,4.0,55.31,64.0
U02852,7.0,36897.0,21.0,20.76,77.0
U02853,7.0,115912.0,28.0,57.62,12.0
U02854,,137973.0,13.0,35.85,0.0
U02855,6.0,20947.0,14.0,20.65,88.0
U02856,7.0,138467.0,11.0,41.46,94.0
U02857,3.0,,,38.13,72.0
U02858,11.0,70710.0,7.0,,24.0
U02859,8.0,145681.0,26.0,36.66,3.0
U02860,4.0,46276.0,10.0,7.77,17.0
U02861,0.0,143450.0,5.0,17.57,
U02862,7.0,16467.0,23.0,18.03,68.0
U02863,2.0,123834.0,29.0,44.14,53.0
U02864,5.0,88051.0,20.0,43.42,97.0
U02865,3.0,103857.0,27.0,22.91,74.0
U02866,3.0,45064.0,8.0,54.35,47.0
U02867,3.0,115431.0,19.0,28.55,82.0
U02868,8.0,114615.0,16.0,11.92,57.0
U02869,5.0,12939.0,12.0,13.82,12.0
U02870,4.0,142384.0,0.0,,13.0
U02871,5.0,56980.0,25.0,25.83,48.0
U02872,5.0,149581.0,8.0,3.92,71.0
U02873,6.0,104303.0,,30.51,96.0
U02874,9.0,98476.0,15.0,3.43,58.0
U02875,7.0,59024.0,7.0,52.88,91.0
U02876,8.0,131582.0,,57.77,81.0
